MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,RemodAge,TotalBath,TotalPorchSF
20,191004.99478714162,93.0,15306,206101.6652892562,231533.94,181623.4258555133,242247.44736842104,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,100.0,4,3,225230.44204018547,5,3,257689.80597014926,235413.72009569377,80,1652,5,1,186810.63745318353,1776,3,1,4,7,183429.14705882352,4,202892.65632183908,2006.0,240052.6903409091,3,3,5,274945.41803278687,272291.752,283463,3508,1,0,3.0,0
20,191004.99478714162,66.5,16196,180921.19589041107,203661.11111111112,176938.0475285171,186555.7966101695,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,257689.80597014926,235413.72009569377,1443,39,5,1,186810.63745318353,1494,3,1,4,5,183429.14705882352,2,202892.65632183908,1998.0,202068.86966824645,2,3,8,173401.8366219416,175202.21953255427,215000,2976,9,9,3.0,427
70,126316.83027522935,50.0,5250,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,210051.76404494382,8,5,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,4,132291.07534246575,3,2,165652.29590766,151852.7027027027,259,425,2,0,186810.63745318353,2358,4,1,3,8,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,12,173401.8366219416,175202.21953255427,122000,2837,136,21,2.0,74
90,191004.99478714162,91.0,11643,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,135091.66666666666,210051.76404494382,5,5,171483.95617879054,149422.17727272728,149803.17289719626,204691.87191011236,368.0,3,3,149805.714511041,3,3,165652.29590766,151852.7027027027,500,748,3,1,186810.63745318353,2634,6,2,3,12,183429.14705882352,0,134091.16279069768,1969.0,142156.42314049587,4,3,8,173401.8366219416,175202.21953255427,200000,3882,40,40,4.5,0
60,191004.99478714162,70.0,9247,206101.6652892562,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,210051.76404494382,6,6,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,318.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,319,539,5,1,186810.63745318353,1716,4,1,3,8,183429.14705882352,4,202892.65632183908,1962.0,240052.6903409091,2,3,3,173401.8366219416,175202.21953255427,171000,2574,46,46,1.5,204
50,126316.83027522935,50.0,6000,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,143116.74025974027,6,9,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,4,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,698,3,1,186810.63745318353,1176,2,1,3,4,183429.14705882352,0,134091.16279069768,1999.0,142156.42314049587,2,3,7,173401.8366219416,175202.21953255427,134900,1874,72,9,1.0,210
50,191004.99478714162,56.0,14720,206101.6652892562,180183.74675819985,223854.6170212766,335295.31707317074,184495.49206349207,143116.74025974027,8,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,579.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,816,1217,5,1,186810.63745318353,3238,4,1,4,9,183429.14705882352,5,202892.65632183908,1996.0,240052.6903409091,3,3,3,173401.8366219416,175202.21953255427,410000,5271,15,14,3.5,369
60,191004.99478714162,70.0,10316,206101.6652892562,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,735,257,5,1,186810.63745318353,1865,3,1,4,7,183429.14705882352,3,202892.65632183908,2000.0,202068.86966824645,3,3,6,173401.8366219416,175202.21953255427,235000,2857,8,8,3.5,184
80,191004.99478714162,102.0,10192,206101.6652892562,180183.74675819985,176938.0475285171,189050.0684931507,184495.49206349207,166703.38461538462,7,6,171483.95617879054,149422.17727272728,149803.17289719626,204691.87191011236,143.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,570,4,1,186810.63745318353,1920,4,1,4,8,183429.14705882352,3,202892.65632183908,1968.0,202068.86966824645,2,3,9,173401.8366219416,175202.21953255427,170000,2490,38,14,3.0,98
20,191004.99478714162,73.0,9477,164754.81837837838,180183.74675819985,181623.4258555133,145847.08,184495.49206349207,175985.4779614325,5,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,65.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,340,524,3,1,186810.63745318353,892,3,1,3,5,183429.14705882352,0,202892.65632183908,1966.0,202068.86966824645,1,3,10,173401.8366219416,175202.21953255427,110000,1756,42,42,1.0,0
20,191004.99478714162,73.0,12537,206101.6652892562,180183.74675819985,223854.6170212766,145847.08,184495.49206349207,175985.4779614325,5,6,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,235413.72009569377,734,344,5,1,186810.63745318353,1078,3,1,3,6,183429.14705882352,2,202892.65632183908,1971.0,240052.6903409091,2,3,4,173401.8366219416,175202.21953255427,149900,2156,39,2,2.5,0
160,214014.06153846154,73.5,2117,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,6,5,171483.95617879054,149422.17727272728,149803.17289719626,204691.87191011236,216.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,378,378,5,1,186810.63745318353,1573,3,1,4,5,183429.14705882352,0,134091.16279069768,2000.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,177500,2329,10,10,2.5,32
20,191004.99478714162,129.0,16737,164754.81837837838,180183.74675819985,180921.19589041095,316270.6233766234,184495.49206349207,175985.4779614325,9,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,66.0,4,3,225230.44204018547,5,3,206643.42081447964,235413.72009569377,1447,533,5,1,186810.63745318353,1980,3,1,5,8,183429.14705882352,4,202892.65632183908,2004.0,240052.6903409091,3,3,9,173401.8366219416,175202.21953255427,315000,3960,2,1,3.0,239
70,191004.99478714162,51.0,9842,164754.81837837838,180183.74675819985,176938.0475285171,142591.3622146014,142475.4814814815,210051.76404494382,5,6,171483.95617879054,149422.17727272728,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,2,165652.29590766,170670.57674418605,0,612,5,1,186810.63745318353,2601,4,1,3,8,183429.14705882352,0,254751.73863636365,1998.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,189000,3213,87,10,3.5,484
20,191004.99478714162,124.0,16158,206101.6652892562,203661.11111111112,176938.0475285171,310498.99251332076,184495.49206349207,175985.4779614325,7,5,218876.93356643355,213732.90097087377,214432.46031746033,265583.625,16.0,4,3,225230.44204018547,5,3,206643.42081447964,161573.06818181818,1274,256,5,1,186810.63745318353,1530,3,1,4,7,183429.14705882352,4,202892.65632183908,2005.0,240052.6903409091,2,3,6,173401.8366219416,175202.21953255427,260000,3060,4,4,3.0,204
50,191004.99478714162,73.0,12513,206101.6652892562,180183.74675819985,177934.5744680851,145847.08,142475.4814814815,143116.74025974027,4,4,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,4,132291.07534246575,3,2,165652.29590766,170670.57674418605,0,715,4,1,186810.63745318353,1738,4,1,3,7,183429.14705882352,4,202892.65632183908,1920.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,104900,2453,89,2,2.0,55
60,191004.99478714162,73.0,8499,206101.6652892562,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,616,5,1,186810.63745318353,1412,3,1,4,6,183429.14705882352,4,254751.73863636365,2007.0,240052.6903409091,2,3,3,274945.41803278687,272291.752,156932,2028,1,0,2.5,36
160,214014.06153846154,30.0,3180,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,7,5,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,600,5,1,186810.63745318353,1200,2,1,4,4,183429.14705882352,0,134091.16279069768,2005.0,202068.86966824645,2,3,4,173401.8366219416,146526.62376237623,144152,1720,1,1,2.5,166
60,214014.06153846154,73.5,7500,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,533,281,5,1,186810.63745318353,1674,3,1,4,7,183429.14705882352,0,202892.65632183908,2000.0,202068.86966824645,2,3,1,173401.8366219416,175202.21953255427,216000,2488,10,10,3.5,96
60,191004.99478714162,68.0,9179,206101.6652892562,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,158.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,633,240,5,1,186810.63745318353,1790,3,1,4,7,183429.14705882352,0,202892.65632183908,1999.0,202068.86966824645,2,3,6,173401.8366219416,146526.62376237623,193000,2663,9,9,3.5,88
160,126316.83027522935,41.0,2665,164754.81837837838,180183.74675819985,176938.0475285171,180917.45761538335,184495.49206349207,210051.76404494382,5,6,171483.95617879054,231690.65573770492,230093.83333333334,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,161573.06818181818,548,36,5,1,186810.63745318353,1475,4,1,3,6,183429.14705882352,3,202892.65632183908,1977.0,202068.86966824645,1,3,7,173401.8366219416,175202.21953255427,127000,2232,29,29,2.0,130
120,126316.83027522935,70.0,4435,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,6,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,170.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,685,163,5,1,186810.63745318353,848,1,1,4,4,183429.14705882352,0,202892.65632183908,2003.0,240052.6903409091,2,3,6,173401.8366219416,175202.21953255427,144000,1696,6,5,2.0,140
20,191004.99478714162,48.0,10635,239833.36585365853,180183.74675819985,177934.5744680851,197965.77333333335,184495.49206349207,175985.4779614325,8,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,171.0,4,3,225230.44204018547,4,3,206643.42081447964,149493.6554054054,370,315,5,1,186810.63745318353,1668,3,1,4,8,183429.14705882352,3,202892.65632183908,2003.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,232000,3325,7,7,3.0,262
50,191004.99478714162,90.0,5400,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,135091.66666666666,143116.74025974027,4,6,171483.95617879054,180921.19589041095,180921.19589041095,156958.24311926606,0.0,2,3,225230.44204018547,3,3,165652.29590766,161573.06818181818,315,420,5,1,186810.63745318353,1374,2,1,3,6,183429.14705882352,0,134091.16279069768,1967.0,240052.6903409091,1,3,10,173401.8366219416,175202.21953255427,105000,2214,89,59,1.0,198
80,191004.99478714162,80.0,9600,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,166703.38461538462,6,6,218876.93356643355,144153.37294520548,147490.87294520548,156958.24311926606,0.0,3,3,149805.714511041,3,3,206643.42081447964,149493.6554054054,831,161,4,1,186810.63745318353,1661,3,1,4,8,183429.14705882352,3,254751.73863636365,1955.0,202068.86966824645,1,3,10,173401.8366219416,175202.21953255427,165500,2653,53,12,2.0,206
60,191004.99478714162,75.0,9750,164754.81837837838,180183.74675819985,181623.4258555133,197965.77333333335,184495.49206349207,210051.76404494382,7,6,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,975,133,5,1,186810.63745318353,2097,3,1,4,8,183429.14705882352,3,134091.16279069768,1998.0,202068.86966824645,2,3,6,173401.8366219416,175202.21953255427,274300,3205,8,8,3.5,423
20,191004.99478714162,91.0,11400,164754.81837837838,180183.74675819985,176938.0475285171,335295.31707317074,184495.49206349207,175985.4779614325,10,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,705.0,5,3,225230.44204018547,5,3,257689.80597014926,235413.72009569377,1282,1351,5,1,186810.63745318353,2633,2,1,5,8,183429.14705882352,4,202892.65632183908,2001.0,202068.86966824645,3,3,3,173401.8366219416,175202.21953255427,466500,5266,6,5,3.5,454
60,214014.06153846154,85.0,10625,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,7,5,171483.95617879054,231690.65573770492,230093.83333333334,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,1026,5,1,186810.63745318353,1958,3,1,4,9,183429.14705882352,4,202892.65632183908,2005.0,240052.6903409091,3,3,7,173401.8366219416,175202.21953255427,250000,2984,3,3,2.5,364
20,191004.99478714162,89.0,10991,206101.6652892562,231533.94,176938.0475285171,242247.44736842104,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,80.0,4,3,225230.44204018547,4,3,257689.80597014926,170670.57674418605,0,1571,5,1,186810.63745318353,1571,3,1,4,7,183429.14705882352,4,202892.65632183908,2007.0,240052.6903409091,3,3,12,274945.41803278687,272291.752,239000,3142,0,0,2.0,136
30,191004.99478714162,52.0,6292,164754.81837837838,143104.07936507938,176938.0475285171,142591.3622146014,184495.49206349207,175985.4779614325,6,5,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,4,3,192789.65789473685,146889.24812030076,384,384,3,0,186810.63745318353,790,2,1,3,4,183429.14705882352,0,134091.16279069768,1925.0,142156.42314049587,1,2,4,173401.8366219416,175202.21953255427,91000,1558,78,58,1.0,141
50,191004.99478714162,60.0,10998,164754.81837837838,180183.74675819985,176938.0475285171,128219.7,184495.49206349207,143116.74025974027,5,5,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,151852.7027027027,408,156,5,1,186810.63745318353,1604,3,1,3,6,144240.64705882352,0,134091.16279069768,1977.0,142156.42314049587,2,3,7,173401.8366219416,175202.21953255427,117000,2588,68,49,2.0,68
160,126316.83027522935,21.0,1953,164754.81837837838,180183.74675819985,176938.0475285171,180921.07210896522,184495.49206349207,210051.76404494382,6,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,408.0,3,3,149805.714511041,3,2,165652.29590766,149493.6554054054,309,174,3,1,186810.63745318353,987,2,1,3,5,183429.14705882352,0,134091.16279069768,1973.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,83000,1470,33,33,1.5,72
80,191004.99478714162,73.0,9735,164754.81837837838,180183.74675819985,176938.0475285171,242247.44736842104,184495.49206349207,166703.38461538462,5,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,384,4,1,186810.63745318353,1394,3,1,4,7,183429.14705882352,0,254751.73863636365,2007.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,167500,1778,2,1,2.5,100
30,191004.99478714162,45.0,8212,164754.81837837838,180183.74675819985,176938.0475285171,128219.7,184495.49206349207,175985.4779614325,3,3,171483.95617879054,162990.00103601936,155905.15389771576,156958.24311926606,0.0,3,2,132291.07534246575,3,2,165652.29590766,146889.24812030076,203,661,3,0,107675.44444983017,864,2,1,3,5,183429.14705882352,0,134091.16279069768,1938.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,58500,1728,96,60,2.0,96
20,191004.99478714162,73.0,12925,206101.6652892562,180183.74675819985,181623.4258555133,145847.08,184495.49206349207,175985.4779614325,6,7,171483.95617879054,194573.0,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,192789.65789473685,149493.6554054054,865,340,5,1,186810.63745318353,2117,4,1,3,7,183429.14705882352,4,202892.65632183908,1970.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,237500,3322,38,38,2.5,42
70,126316.83027522935,60.0,7200,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,210051.76404494382,7,7,218876.93356643355,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,2,3,165652.29590766,170670.57674418605,0,596,5,1,186810.63745318353,1762,4,1,4,8,183429.14705882352,0,134091.16279069768,1989.0,142156.42314049587,2,3,10,173401.8366219416,175202.21953255427,157000,2358,86,56,2.5,257
30,191004.99478714162,71.0,25339,164754.81837837838,180183.74675819985,176938.0475285171,136793.13513513515,184495.49206349207,175985.4779614325,5,7,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,4,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,816,5,1,186810.63745318353,1416,3,1,4,7,183429.14705882352,0,202892.65632183908,2007.0,142156.42314049587,2,3,8,173401.8366219416,175202.21953255427,112000,2232,89,0,2.0,112
50,191004.99478714162,60.0,9060,164754.81837837838,180183.74675819985,176938.0475285171,128219.7,184495.49206349207,143116.74025974027,6,5,171483.95617879054,150655.07698546007,161328.94736842104,156958.24311926606,0.0,3,3,132291.07534246575,3,3,192789.65789473685,146889.24812030076,204,356,3,1,186810.63745318353,1258,2,1,3,6,183429.14705882352,0,134091.16279069768,1939.0,142156.42314049587,1,3,10,173401.8366219416,175202.21953255427,105000,1818,70,59,1.0,0
50,126316.83027522935,40.0,5436,164754.81837837838,180183.74675819985,176938.0475285171,100123.78378378379,184495.49206349207,143116.74025974027,4,8,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,4,132291.07534246575,3,3,165652.29590766,149493.6554054054,735,61,4,1,186810.63745318353,1154,3,1,4,7,183429.14705882352,0,134091.16279069768,1922.0,142156.42314049587,1,3,5,173401.8366219416,175202.21953255427,125500,1950,88,3,2.0,96
60,191004.99478714162,80.0,16692,206101.6652892562,180183.74675819985,176938.0475285171,189050.0684931507,184396.615377452,210051.76404494382,7,5,171483.95617879054,175942.37962962964,168112.38732394367,204691.87191011236,184.0,3,3,149805.714511041,4,3,165652.29590766,149493.6554054054,790,133,3,1,186810.63745318353,2784,5,1,4,12,183429.14705882352,3,202892.65632183908,1978.0,202068.86966824645,2,3,7,173401.8366219416,175202.21953255427,250000,4176,28,28,4.5,552
50,126316.83027522935,60.0,8520,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,135091.66666666666,143116.74025974027,6,7,171483.95617879054,162990.00103601936,155905.15389771576,156958.24311926606,0.0,3,4,132291.07534246575,3,3,165652.29590766,146889.24812030076,168,0,3,0,186810.63745318353,2526,5,1,4,10,183429.14705882352,4,134091.16279069768,1916.0,142156.42314049587,1,3,8,180921.19589041095,165260.59794520546,136000,3240,91,57,2.0,103
20,191004.99478714162,42.0,14892,206101.6652892562,231533.94,223854.6170212766,192854.50632911394,184495.49206349207,175985.4779614325,9,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,160.0,5,3,225230.44204018547,5,3,257689.80597014926,235413.72009569377,1320,426,5,1,186810.63745318353,1746,3,1,5,7,183429.14705882352,4,202892.65632183908,2006.0,240052.6903409091,3,3,10,173401.8366219416,175202.21953255427,377500,3492,3,2,3.0,240
50,126316.83027522935,60.0,6000,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,143116.74025974027,6,6,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,4,132291.07534246575,3,4,165652.29590766,161573.06818181818,375,360,5,1,186810.63745318353,1218,3,1,3,6,183429.14705882352,4,134091.16279069768,2003.0,142156.42314049587,2,3,3,173401.8366219416,175202.21953255427,131000,1953,66,57,1.5,0
20,191004.99478714162,70.0,9100,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,244.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,1400,125,5,1,186810.63745318353,1525,3,1,4,6,183429.14705882352,0,202892.65632183908,2000.0,202068.86966824645,2,3,9,173401.8366219416,175202.21953255427,235000,3050,6,6,3.0,255
90,191004.99478714162,65.0,8944,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,5,171483.95617879054,175942.37962962964,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1584,3,1,186810.63745318353,1584,4,2,3,8,180921.1951665826,0,134091.16279069768,1967.0,142156.42314049587,3,3,4,173401.8366219416,175202.21953255427,124000,3168,42,42,2.0,152
85,191004.99478714162,68.0,7838,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,135074.48648648648,5,5,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,206643.42081447964,161573.06818181818,769,95,3,1,186810.63745318353,900,3,1,3,6,183429.14705882352,1,202892.65632183908,1967.0,202068.86966824645,1,3,12,173401.8366219416,175202.21953255427,123000,1764,39,39,2.0,319
190,126316.83027522935,60.0,10800,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,143116.74025974027,6,7,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,2,3,165652.29590766,170670.57674418605,0,482,5,0,186810.63745318353,1912,3,2,3,7,183429.14705882352,3,134091.16279069768,2003.0,142156.42314049587,2,4,4,173401.8366219416,175202.21953255427,163000,2394,103,8,2.0,237
120,191004.99478714162,53.0,4045,164754.81837837838,180183.74675819985,176938.0475285171,180921.82917644543,184495.49206349207,175985.4779614325,7,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,45.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,1070,286,5,1,186810.63745318353,1500,2,1,4,6,183429.14705882352,4,202892.65632183908,2006.0,240052.6903409091,3,3,10,274945.41803278687,272291.752,246578,2856,0,0,3.0,181
60,191004.99478714162,88.0,12665,206101.6652892562,180183.74675819985,176938.0475285171,242247.44736842104,184495.49206349207,210051.76404494382,8,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,245.0,4,3,225230.44204018547,4,4,257689.80597014926,170670.57674418605,0,1094,5,1,186810.63745318353,2482,4,1,4,9,183429.14705882352,4,254751.73863636365,2005.0,240052.6903409091,3,3,2,173401.8366219416,175202.21953255427,281213,3576,2,1,2.5,183
20,191004.99478714162,85.0,57200,206101.6652892562,143104.07936507938,176938.0475285171,242247.44736842104,184495.49206349207,175985.4779614325,5,5,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,149805.714511041,3,3,206643.42081447964,149493.6554054054,353,60,3,1,186810.63745318353,1687,3,1,3,7,146385.48387096773,3,134091.16279069768,1966.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,160000,2434,62,60,2.0,50
70,126316.83027522935,51.0,6120,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,210051.76404494382,5,8,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,132291.07534246575,3,3,192789.65789473685,170670.57674418605,0,939,5,1,186810.63745318353,1513,4,1,3,8,183429.14705882352,0,134091.16279069768,1933.0,142156.42314049587,1,2,5,173401.8366219416,175202.21953255427,137500,2452,87,3,1.5,174
50,191004.99478714162,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,143116.74025974027,5,4,171483.95617879054,213732.90097087377,148386.0659898477,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,180,676,4,1,122196.89361702128,1904,3,1,3,7,146385.48387096773,0,202892.65632183908,1950.0,142156.42314049587,1,3,5,173401.8366219416,175202.21953255427,138000,3112,59,27,2.5,168
50,191004.99478714162,51.0,6171,164754.81837837838,180183.74675819985,176938.0475285171,142591.3622146014,184495.49206349207,143116.74025974027,6,6,171483.95617879054,150655.07698546007,161328.94736842104,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,149493.6554054054,264,712,5,1,186810.63745318353,1608,3,1,4,7,183429.14705882352,4,134091.16279069768,1925.0,142156.42314049587,1,2,10,173401.8366219416,175202.21953255427,137450,2584,84,19,2.5,163
50,126316.83027522935,50.0,6000,164754.81837837838,180183.74675819985,181623.4258555133,124834.05172413793,184495.49206349207,143116.74025974027,6,7,171483.95617879054,150655.07698546007,161328.94736842104,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,862,3,1,186810.63745318353,1158,3,1,3,5,183429.14705882352,4,254751.73863636365,1929.0,202068.86966824645,1,3,7,173401.8366219416,175202.21953255427,120000,2020,79,58,1.0,112
60,191004.99478714162,62.0,7415,206101.6652892562,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,235413.72009569377,759,80,5,1,186810.63745318353,1593,3,1,3,8,183429.14705882352,3,202892.65632183908,2004.0,240052.6903409091,2,3,4,173401.8366219416,175202.21953255427,193000,2432,4,4,3.5,175
20,191004.99478714162,64.0,6762,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,4,206643.42081447964,170670.57674418605,0,1286,5,1,186810.63745318353,1294,2,1,4,6,183429.14705882352,4,202892.65632183908,2006.0,202068.86966824645,2,3,7,274945.41803278687,272291.752,193879,2580,0,0,2.0,223
20,191004.99478714162,49.0,15256,206101.6652892562,180183.74675819985,223854.6170212766,225379.83720930232,184396.615377452,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,84.0,4,3,225230.44204018547,4,3,257689.80597014926,235413.72009569377,929,556,5,1,186810.63745318353,1464,3,1,4,6,183429.14705882352,0,202892.65632183908,2007.0,142156.42314049587,3,3,8,173401.8366219416,175202.21953255427,282922,2949,0,0,3.0,328
50,191004.99478714162,60.0,10410,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,135091.66666666666,143116.74025974027,3,4,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,170670.57674418605,0,672,3,1,186810.63745318353,1214,3,1,3,6,183429.14705882352,0,134091.16279069768,1998.0,142156.42314049587,3,3,1,173401.8366219416,165260.59794520546,105000,1886,91,56,1.0,376
120,126316.83027522935,44.0,3842,206101.6652892562,231533.94,176938.0475285171,210624.72549019608,184495.49206349207,175985.4779614325,8,5,218876.93356643355,231690.65573770492,230093.83333333334,265583.625,174.0,4,3,225230.44204018547,5,3,257689.80597014926,235413.72009569377,1373,221,5,1,186810.63745318353,1646,2,1,4,5,183429.14705882352,4,202892.65632183908,2004.0,240052.6903409091,2,3,1,173401.8366219416,175202.21953255427,275000,3240,4,3,3.5,336
